time;lane_ids;laneDensity;inflow;outflow
29400;gneE159_0;6.86;228;264
29400;gneE159_1;2.99;120;84
29400;gneE159_2;0.27;12;12
29400;gneE159_3;;0;0
29400;gneE160_0;0.29;12;12
29400;gneE160_1;23.85;672;660
29400;gneE160_2;7.47;252;264
29400;gneE160_3;6.15;228;228
29400;gneE188_0;13.52;132;96
29400;gneE188_1;1.31;12;48
29400;gneE190_0;;0;0
29400;gneE190_1;;0;0
29400;gneE199_0;15.84;204;204
29400;gneE199_1;3.88;48;48
29400;gneE202_0;8.1;180;144
29400;gneE202_1;2.23;24;60
29400;gneE203_0;6.15;240;240
29400;gneE205_0;1.61;48;48
29400;gneE208_0;;0;0
29400;gneE208_1;;0;0
29400;gneE22_0;0.3;12;12
29400;gneE22_1;96.67;228;348
29400;gneE22_2;11.17;156;36
29400;gneE22_3;6.04;252;252
29400;gneE224_0;0.86;24;24
29400;gneE226_0;30.32;216;204
29400;gneE226_1;19.31;120;132
29400;gneE226_2;0.61;24;24
29400;gneE227_0;2.88;120;132
29400;gneE228_0;3.3;144;156
29400;gneE23_0;;0;0
29400;gneE23_1;;0;0
29400;gneE230_0;1.02;48;48
29400;gneE231_0;3.26;132;144
29400;gneE231_1;2.79;132;120
29400;gneE233_0;5.9;108;120
29400;gneE251_0;3.69;48;96
29400;gneE251_1;3.75;180;168
29400;gneE257_0;4.11;240;60
29400;gneE257_1;8.06;156;324
29400;gneE258_0;18.72;108;108
29400;gneE258_1;0.64;24;24
29400;gneE271_0;1.22;36;36
29400;gneE393_0;0.11;12;0
29400;gneE393_1;11.97;456;480
29400;gneE394_0;;0;0
29400;gneE394_1;3.38;144;144
29400;gneE396_0;;0;0
29400;gneE396_1;3.43;156;144
29400;gneE397_0;8.11;288;288
29400;gneE397_1;0.31;12;12
29400;gneE401_0;0.52;12;12
29400;gneE401_1;85.85;360;396
29400;gneE401_2;7.94;36;0
29400;gneE401_3;3.27;12;12
29700;1_0;7.94;324;312
29700;1_1;4.32;168;180
29700;10_0;11.8;288;252
29700;10_1;7.02;204;264
29700;100_0;3.3;132;132
29700;101_0;0.56;24;24
29700;102_0;0.3;12;12
29700;103[0]_0;3.9;132;180
29700;103[0]_1;3.17;156;120
29700;103[1].2_0;5.48;240;240
29700;103[1].2_1;3.33;120;144
29700;104.5_0;5.01;240;228
29700;104.5_1;2.57;144;108
29700;105_0;10.28;180;168
29700;105_1;7.09;132;156
29700;106_0;3.51;156;156
29700;107_0;2.24;60;72
29700;107_1;2.2;84;72
29700;108_0;13.7;48;48
29700;108_1;22.15;72;72
29700;109_0;4.43;168;168
29700;109_1;1.03;36;36
29700;11_0;4.31;96;96
29700;11_1;18.1;192;168
29700;110_0;5.7;192;156
29700;110_1;1.27;36;60
29700;111_0;1.66;96;60
29700;111_1;1.31;36;84
29700;112[0]_0;2.89;24;168
29700;112[0]_1;0.97;156;0
29700;112[1]_0;0.76;12;12
29700;112[1]_1;;0;0
29700;113[0]_0;4.49;192;192
29700;113[0]_1;0.79;36;36
29700;113[0]_2;0.36;12;12
29700;113[1][0]_0;7.13;336;264
29700;113[1][0]_1;0.91;36;84
29700;113[1][0]_2;0.46;12;36
29700;114_0;6;168;204
29700;114_1;5.36;216;192
29700;115_0;5.09;144;108
29700;115_1;1.77;60;84
29700;116_0;62.43;120;0
29700;116_1;58.25;0;0
29700;116_2;86.95;0;0
29700;116_3;93.26;0;0
29700;116_4;130.62;0;0
29700;117_0;;0;0
29700;117_1;;0;0
29700;117_2;0.04;0;24
29700;117_3;0.91;0;144
29700;117_4;9.62;468;324
29700;118_0;51.14;852;456
29700;118_1;75.29;0;504
29700;119_0;2.33;96;96
29700;119_1;;0;0
29700;12_0;8.13;240;228
29700;12_1;3.29;240;144
29700;12_2;4.55;252;84
29700;12_3;5.03;12;156
29700;120.0.24_0;2.03;12;120
29700;120.0.24_1;0.33;96;0
29700;121_0;11.86;504;60
29700;121_1;49.12;0;552
29700;122[0]_0;2.12;0;276
29700;122[0]_1;3.09;0;192
29700;122[0]_2;9.58;696;228
29700;122[1]_0;9.04;276;552
29700;122[1]_1;13.46;624;504
29700;122[1]_2;9.06;516;420
29700;123_0;77.6;624;72
29700;123_1;73.36;0;360
29700;123_2;68.03;0;600
29700;125_0;0.25;12;12
29700;125_1;;0;0
29700;126_0;4.83;108;108
29700;127_0;7.05;228;288
29700;127_1;5.57;168;216
29700;127_2;7.45;324;228
29700;128_0;4.7;216;216
29700;128_1;3.41;156;144
29700;129_0;23.08;264;108
29700;129_1;126.17;0;120
29700;13.1_0;2.6;0;240
29700;13.1_1;3.79;0;240
29700;13.1_2;4.71;0;252
29700;13.1_3;5.33;768;12
29700;130_0;1.02;36;48
29700;130_1;4.34;204;204
29700;131_0;29.41;276;96
29700;131_1;106.3;0;204
29700;132_0;38.55;504;252
29700;132_1;94.5;0;240
29700;133_0;0.48;24;24
29700;133_1;;0;0
29700;134.7_0;2.88;84;120
29700;134.7_1;0.75;84;36
29700;134.7_2;15.51;192;96
29700;135.7_0;3.29;144;192
29700;135.7_1;1.87;96;48
29700;135.7_2;0.83;48;24
29700;136_0;16.05;1116;180
29700;136_1;46.48;0;780
29700;137.5_0;;0;0
29700;137.5_1;;0;0
29700;138_0;7.89;300;348
29700;139_0;2.89;132;84
29700;14.3_0;1.24;12;48
29700;14.3_1;1.39;72;36
29700;140_0;4.32;144;240
29700;140_1;3.18;168;144
29700;140_2;2.97;120;168
29700;140_3;7.35;396;240
29700;141_0;88.01;564;168
29700;141_1;76.74;0;336
29700;142_0;8.42;924;204
29700;142_1;24.31;0;384
29700;142_2;15.48;0;324
29700;143.4_0;5.18;72;192
29700;143.4_1;2.25;120;36
29700;143.4_2;1.17;60;36
29700;144_0;0.53;12;24
29700;144_1;1.5;108;48
29700;144_2;7.06;312;336
29700;144.283_0;13.25;180;372
29700;144.283_1;11.26;420;240
29700;144.283_2;6.5;300;192
29700;144.312_0;6.22;216;264
29700;144.312_1;2.45;120;84
29700;144.312_2;;0;0
29700;145_0;67.51;516;480
29700;145_1;2.03;0;60
29700;145_2;;0;0
29700;146_0;10.48;216;180
29700;146_1;23.44;252;276
29700;147_0;44.92;876;444
29700;147_1;72.37;0;204
29700;147_2;115.94;0;132
29700;148_0;6.69;288;276
29700;148_1;2.74;156;120
29700;148_2;0.22;12;12
29700;149_0;56.09;408;180
29700;149_1;70.46;264;264
29700;149_2;90.55;204;264
29700;15_0;3.12;108;108
29700;15_1;1.37;36;48
29700;150_0;6.52;264;156
29700;150_1;1.4;24;120
29700;150_2;0;0;12
29700;151_0;37.86;252;408
29700;151_1;58.94;348;168
29700;151_2;90.85;204;312
29700;151_3;107.77;120;132
29700;152_0;6.54;216;216
29700;152_1;1.74;60;48
29700;152_2;0.2;0;24
29700;152_3;;0;0
29700;153_0;5.98;420;12
29700;153_1;12.88;372;648
29700;153_2;8.74;384;480
29700;154.7_0;3.72;120;216
29700;154.7_1;0.87;60;12
29700;154.7_2;0.04;12;0
29700;155[0].4_0;;0;0
29700;155[0].4_1;36.91;648;288
29700;155[0].4_2;21.47;180;384
29700;155[0].4_3;23.51;324;396
29700;155[1]_0;;0;0
29700;155[1]_1;22.6;528;492
29700;155[1]_2;11.99;384;408
29700;155[1]_3;10.39;384;420
29700;156[0]_0;10.45;96;84
29700;156[0]_1;0.97;36;48
29700;156[0]_2;0.3;12;12
29700;156[0]_3;;0;0
29700;156[1]_0;2.21;72;120
29700;156[1]_1;1.51;60;72
29700;156[1]_2;0.45;12;12
29700;156[1]_3;0.29;48;0
29700;157_0;21.21;492;936
29700;157_1;4.93;420;132
29700;157_2;7.1;408;288
29700;158_0;1.1;0;84
29700;158_1;1.88;132;36
29700;158_2;0.28;12;12
29700;16_0;3.88;180;120
29700;16_1;1.78;12;96
29700;161_0;27.94;420;360
29700;161_1;5.85;216;264
29700;163_0;7.68;84;108
29700;164_0;0.3;12;12
29700;165_0;7.67;276;228
29700;165_1;1.01;0;48
29700;166_0;;0;0
29700;166_1;;0;0
29700;167_0;49.91;228;204
29700;167_1;13.48;84;108
29700;168_0;44.68;168;168
29700;168_1;29.07;108;108
29700;17_0;1.12;60;12
29700;17_1;1.12;12;84
29700;172_0;2.72;96;96
29700;173_0;24.6;192;168
29700;173_1;17.44;96;84
29700;175_0;3.36;132;144
29700;175_1;1.81;72;60
29700;18_0;4.18;108;144
29700;18_1;9.36;300;192
29700;181[1][1][0].32.3_0;0.73;36;36
29700;181[1][1][0].32.3_1;5.16;516;0
29700;181[1][1][0].32.3_2;31.49;204;276
29700;181[1][1][0].32.3_3;22.21;504;912
29700;181[1][1][1][0]_0;0.91;36;36
29700;181[1][1][1][0]_1;;0;0
29700;181[1][1][1][0]_2;;0;0
29700;181[1][1][1][0]_3;24.05;780;780
29700;181[1][1][1][1][0]_0;0.88;36;36
29700;181[1][1][1][1][0]_1;;0;0
29700;181[1][1][1][1][0]_2;;0;0
29700;181[1][1][1][1][0]_3;23.1;768;780
29700;181[1][1][1][1][1][0]_0;0.9;36;36
29700;181[1][1][1][1][1][0]_1;;0;0
29700;181[1][1][1][1][1][0]_2;;0;0
29700;181[1][1][1][1][1][0]_3;2.67;84;84
29700;181[1][1][1][1][1][0].76_0;;0;0
29700;181[1][1][1][1][1][0].76_1;93.26;84;276
29700;181[1][1][1][1][1][0].76_2;42.7;384;276
29700;181[1][1][1][1][1][0].76_3;22.16;732;720
29700;182_0;30.85;504;432
29700;182_1;29.78;228;312
29700;183.8_0;5.89;96;72
29700;183.8_1;9.26;180;192
29700;184_0;3.07;0;144
29700;184_1;6.56;420;276
29700;185_0;0.29;12;12
29700;186_0;0.52;36;24
29700;186_1;0.72;24;36
29700;187_0;0.31;12;12
29700;19_0;0.4;12;12
29700;19_1;;0;0
29700;2_0;2.44;240;96
29700;2_1;7.04;60;192
29700;20_0;7.65;0;336
29700;20_1;5.12;492;156
29700;21_0;0.27;12;12
29700;21_1;;0;0
29700;22_0;70;312;240
29700;22_1;7.28;252;252
29700;24_0;;0;0
29700;24_1;;0;0
29700;25[0]_0;1.58;48;48
29700;25[0]_1;;0;0
29700;25[1]_0;1.71;48;36
29700;25[1]_1;2.48;96;84
29700;26_0;79.05;120;132
29700;26_1;103.4;228;252
29700;27_0;1.34;36;60
29700;27_1;1.06;60;36
29700;28_0;83.94;108;132
29700;28_1;90.11;300;108
29700;29_0;5.04;108;108
29700;29_1;1.31;0;48
29700;30_0;76.04;396;396
29700;30_1;31.33;192;204
29700;31_0;2.75;108;84
29700;31_1;3.3;108;144
29700;32_0;71.28;300;192
29700;32_1;65.73;552;420
29700;33_0;5.23;216;84
29700;33_1;3.63;24;216
29700;34_0;63.93;540;456
29700;34_1;66.37;336;360
29700;35_0;40.59;72;216
29700;35_1;89.83;108;240
29700;35_2;34.53;96;0
29700;35_3;20.05;240;204
29700;35_4;11.24;312;156
29700;37[0]_0;1.86;48;120
29700;37[0]_1;6.14;312;216
29700;38.9_0;61.44;516;360
29700;38.9_1;67.61;264;360
29700;39.68_0;5.65;216;276
29700;39.68_1;2.71;144;120
29700;3[0]_0;16.51;420;720
29700;3[0]_1;11.54;468;516
29700;3[0]_2;5.26;576;144
29700;3[1]_0;8.3;312;348
29700;3[1]_1;11.38;468;312
29700;3[1]_2;5.58;180;264
29700;4_0;9.47;132;96
29700;4_1;7.64;48;72
29700;4_2;21.54;264;264
29700;40_0;65.59;36;96
29700;40_1;75.46;540;180
29700;40_2;21.72;540;264
29700;40_3;18.76;288;468
29700;41.3_0;96.23;156;120
29700;41.3_1;95.21;252;288
29700;41.3_2;13.75;456;552
29700;41.3_3;9.1;432;372
29700;42.0_0;115.69;168;144
29700;42.0_1;107.28;240;168
29700;42.0_2;112.76;72;132
29700;42.0_3;112.93;216;156
29700;43[0].45_0;46.07;432;120
29700;43[0].45_1;51.9;348;204
29700;44_0;16.47;276;228
29700;44_1;1.69;12;48
29700;44_2;2.19;120;72
29700;45[0].5_0;15.61;636;576
29700;45[0].5_1;8.87;348;456
29700;45[1]_0;14.66;576;648
29700;45[1]_1;11.71;456;480
29700;46_0;18.12;624;744
29700;46_1;4.06;288;144
29700;47_0;15.17;624;468
29700;47_1;3.25;0;168
29700;48_0;17.26;420;408
29700;48_1;10.28;384;420
29700;48_2;;0;0
29700;49[0]_0;;0;0
29700;49[0]_1;2.8;108;108
29700;49[0]_2;3.16;144;144
29700;49[1]_0;0.49;12;12
29700;49[1]_1;2.27;108;108
29700;49[1]_2;3.42;144;168
29700;5_0;71.28;168;168
29700;5_1;106.49;252;96
29700;50[0].15_0;3.44;12;240
29700;50[0].15_1;1.22;168;0
29700;50[1]_0;8.19;228;228
29700;50[1]_1;;0;0
29700;51_0;6.39;252;252
29700;51_1;0.09;0;0
29700;52_0;12.27;0;192
29700;52_1;4.61;252;72
29700;52_2;1.8;120;60
29700;53.4_0;19.11;492;504
29700;53.4_1;16.11;708;600
29700;53.4_2;4.45;192;264
29700;54[0]_0;10.91;468;444
29700;54[0]_1;3.05;132;192
29700;54[1]_0;12.3;444;360
29700;54[1]_1;7.26;192;312
29700;55[0]_0;1.45;132;0
29700;55[0]_1;8.61;336;444
29700;55[0]_2;1.68;48;72
29700;55[1]_0;0.01;0;0
29700;55[1]_1;10.93;480;480
29700;55[1]_2;2.38;84;132
29700;56.0.16_0;0.72;24;36
29700;56.0.16_1;0.93;60;36
29700;57_0;0.18;0;12
29700;57_1;6.08;216;204
29700;58_0;8.05;228;228
29700;58_1;2.05;84;96
29700;59_0;0.55;144;24
29700;59_1;2.16;96;0
29700;59_2;7.09;48;264
29700;6_0;0.77;0;48
29700;6_1;1.1;0;60
29700;6_2;0.82;0;12
29700;6_3;0.59;0;0
29700;6_4;0.96;168;24
29700;60_0;31.66;252;264
29700;61_0;1.32;36;72
29700;61_1;1.73;96;48
29700;62_0;2.06;84;96
29700;63_0;0.54;12;24
29700;64_0;2.39;48;48
29700;66.10_0;1.19;72;48
29700;66.10_1;1.96;84;84
29700;67.1_0;6.74;276;228
29700;67.1_1;0.83;24;72
29700;68_0;1.22;60;60
29700;68_1;;0;0
29700;69_0;1.42;60;60
29700;69_1;;0;0
29700;7.0.20_0;33.64;228;0
29700;7.0.20_1;36.92;0;0
29700;7.0.20_2;40.76;84;0
29700;7.0.20_3;72.76;408;0
29700;7.0.20_4;66.26;360;0
29700;70_0;0.89;36;36
29700;71_0;1.31;24;48
29700;72_0;3.94;180;180
29700;73_0;2.71;60;144
29700;73_1;0.48;72;0
29700;74_0;0.62;0;0
29700;74_1;0.42;48;36
29700;75_0;4.49;180;216
29700;75_1;2.72;144;96
29700;75_2;;0;0
29700;76_0;5.96;216;240
29700;76_1;2.31;132;132
29700;77_0;4.35;156;144
29700;77_1;0.94;36;36
29700;78_0;0.73;36;12
29700;78_1;15.66;504;516
29700;79_0;4.48;156;216
29700;79_1;1.41;84;48
29700;8.0.2.13_0;0.62;60;12
29700;8.0.2.13_1;2.14;48;84
29700;8.0.2.13_2;2.8;12;192
29700;8.0.2.13_3;0.98;204;24
29700;80_0;2.68;192;84
29700;80_1;15.5;228;324
29700;81_0;2.87;12;132
29700;81_1;3.39;252;120
29700;81_2;1.18;48;48
29700;82_0;13.91;132;168
29700;82_1;3.82;120;84
29700;82_2;1.72;48;48
29700;83_0;0.46;36;12
29700;83_1;6.46;288;228
29700;83_2;4.71;156;228
29700;84_0;1.49;396;36
29700;84_1;7.92;48;300
29700;84_2;1.29;36;144
29700;85_0;8.31;204;216
29700;85_1;5.38;108;132
29700;85_2;3.46;132;96
29700;86[0]_0;3.04;132;168
29700;86[0]_1;1.64;108;60
29700;86[0]_2;5.18;204;216
29700;86[1][1]_0;7.11;168;132
29700;86[1][1]_1;4.65;72;156
29700;86[1][1]_2;10.04;216;252
29700;87_0;13.41;360;324
29700;87_1;2.68;108;120
29700;88_0;1.71;60;60
29700;88_1;0.14;12;0
29700;9_0;9.13;24;48
29700;9_1;27.67;72;168
29700;9_2;44.28;192;276
29700;9_3;56.21;24;264
29700;90_0;3.97;120;144
29700;90_1;1.51;84;60
29700;91_0;8.53;216;204
29700;91_1;4.44;192;204
29700;92_0;2.62;96;96
29700;92_1;1.97;84;96
29700;93_0;0.19;108;0
29700;93_1;4.47;108;216
29700;93_2;5.08;204;192
29700;94_0;17.69;84;72
29700;94_1;8.92;84;24
29700;94_2;6.44;12;24
29700;95_0;0.72;36;48
29700;95_1;;0;0
29700;96_0;0.59;48;12
29700;96_1;0.65;0;48
29700;97_0;4.01;180;168
29700;97_1;0.26;0;24
29700;98_0;10.35;240;168
29700;98_1;3.48;24;84
29700;99_0;1.58;60;36
29700;E0_0;36.63;768;120
29700;E0_1;89.82;0;336
29700;E0_2;75.83;0;420
29700;E0.221_0;13.13;336;336
29700;E0.221_1;10.2;312;300
29700;E1_0;3.29;156;132
29700;E1_1;0;0;12
29700;E10_0;2.57;120;120
29700;E10_1;;0;0
29700;E11_0;4.93;24;24
29700;E11_1;;0;0
29700;E12_0;13.3;24;24
29700;E12_1;13.72;48;48
29700;E13_0;4.77;180;180
29700;E13_1;0.81;36;36
29700;E15_0;1.6;36;36
29700;E18_0;7.65;240;264
29700;E18_1;2.46;120;108
29700;E19_0;37.15;504;540
29700;E19_1;18.72;600;576
29700;E19_2;7.5;264;264
29700;E2_0;16.92;912;684
29700;E2_1;4.13;0;252
29700;E2.444_0;15.99;696;672
29700;E2.444_1;7.13;336;348
29700;E20_0;;0;0
29700;E21_0;1.71;36;36
29700;E3_0;25.71;1944;1140
29700;E3_1;21.09;0;864
29700;E4.10_0;1.14;48;48
29700;E4.24_0;4.07;84;84
29700;E5_0;3.76;132;132
29700;E5_1;;0;0
29700;E6_0;42.05;144;144
29700;E6_1;150.42;348;348
29700;E6_2;95.43;300;300
29700;E7.29_0;1.38;60;60
29700;E7.9_0;2.55;96;96
29700;E8_0;1.55;60;72
29700;E8_1;0.5;36;24
29700;E8.39_0;1.8;72;84
29700;gneE10_0;128.34;72;84
29700;gneE10_1;98.18;360;384
29700;gneE10_2;57.48;600;600
29700;gneE126_0;99.17;216;72
29700;gneE126_1;110.2;216;252
29700;gneE138_0;;0;0
29700;gneE138_1;5.67;216;216
29700;gneE138_2;3.11;144;144
29700;gneE140_0;82.75;84;60
29700;gneE140_1;106.34;252;216
29700;gneE141_0;15.55;564;720
29700;gneE141_1;7.01;348;312
29700;gneE142_0;109.72;120;156
29700;gneE142_1;92.35;288;252
29700;gneE143_0;128.39;108;108
29700;gneE143_1;135.19;204;192
29700;gneE144_0;0.54;24;24
29700;gneE147_0;1.04;36;36
29700;gneE148_0;5.05;180;192
29700;gneE148_1;2.31;96;84
29700;gneE148_2;;0;0
29700;gneE150_0;52.42;276;264
29700;gneE150_1;39.99;264;264
29700;gneE151_0;34.45;288;264
29700;gneE151_1;23.72;240;264
29700;gneE153_0;7.46;36;36
29700;gneE153_1;21.49;696;660
29700;gneE153_2;8.25;300;348
29700;gneE154_0;32.69;636;636
29700;gneE154_1;12.92;348;348
29700;gneE155_0;0.8;36;36
29700;gneE156_0;2.26;84;84
29700;gneE157_0;0.95;12;12
29700;gneE158_0;1.98;24;24
29700;gneE159_0;2.78;96;108
29700;gneE159_1;1.41;72;60
29700;gneE159_2;0.24;12;12
29700;gneE159_3;;0;0
29700;gneE160_0;;0;0
29700;gneE160_1;19.38;636;612
29700;gneE160_2;4.76;180;192
29700;gneE160_3;8.44;312;312
29700;gneE188_0;8.25;156;168
29700;gneE188_1;0.9;36;36
29700;gneE190_0;;0;0
29700;gneE190_1;;0;0
29700;gneE199_0;8.6;144;144
29700;gneE199_1;1.22;24;36
29700;gneE202_0;5.52;120;96
29700;gneE202_1;1.93;36;60
29700;gneE203_0;4.39;180;168
29700;gneE205_0;0.39;12;12
29700;gneE208_0;;0;0
29700;gneE208_1;;0;0
29700;gneE22_0;0.53;0;36
29700;gneE22_1;75.01;480;528
29700;gneE22_2;5.7;84;0
29700;gneE22_3;18.09;708;708
29700;gneE224_0;3.56;72;72
29700;gneE226_0;29.18;204;192
29700;gneE226_1;19.56;72;84
29700;gneE226_2;1.1;36;36
29700;gneE227_0;3.46;144;144
29700;gneE228_0;5.36;240;240
29700;gneE23_0;0.27;12;12
29700;gneE23_1;;0;0
29700;gneE230_0;0.52;24;24
29700;gneE231_0;5.1;204;180
29700;gneE231_1;2.79;108;132
29700;gneE233_0;5.4;156;156
29700;gneE251_0;6.2;120;156
29700;gneE251_1;3.12;108;108
29700;gneE257_0;5.09;264;108
29700;gneE257_1;9.07;168;324
29700;gneE258_0;8.94;156;156
29700;gneE258_1;2.05;24;24
29700;gneE271_0;0.38;12;12
29700;gneE393_0;0.06;12;0
29700;gneE393_1;13.66;516;516
29700;gneE394_0;;0;0
29700;gneE394_1;4.81;180;192
29700;gneE396_0;;0;0
29700;gneE396_1;3.98;156;168
29700;gneE397_0;8.32;288;276
29700;gneE397_1;0.47;12;24
29700;gneE401_0;2.59;36;36
29700;gneE401_1;72.95;516;516
29700;gneE401_2;;0;0
29700;gneE401_3;4.36;48;48
30000;1_0;8.85;396;360
30000;1_1;2.89;84;120
30000;10_0;13.65;348;228
30000;10_1;7.38;132;252
30000;100_0;1.89;96;84
30000;101_0;0.57;24;24
30000;102_0;0.3;12;12
30000;103[0]_0;1.96;84;96
30000;103[0]_1;2.26;96;84
30000;103[1].2_0;4.37;264;192
30000;103[1].2_1;3.28;72;156
30000;104.5_0;4.87;192;204
30000;104.5_1;3.07;156;168
30000;105_0;6.68;168;144
30000;105_1;7.35;156;144
30000;106_0;4.45;192;192
30000;107_0;1.16;60;48
30000;107_1;2.51;96;96
30000;108_0;14.85;36;36
30000;108_1;30.23;96;96
30000;109_0;4.67;180;180
30000;109_1;1.59;60;60
30000;11_0;4.86;96;96
30000;11_1;13.13;132;156
30000;110_0;6.24;192;204
30000;110_1;1.18;60;48
30000;111_0;2.45;132;60
30000;111_1;1.44;36;96
30000;112[0]_0;2.72;24;156
30000;112[0]_1;1.75;192;36
30000;112[1]_0;2.56;24;36
30000;112[1]_1;0.8;36;24
30000;113[0]_0;7.13;300;300
30000;113[0]_1;1.87;84;84
30000;113[0]_2;1.18;48;48
30000;113[1][0]_0;8.41;384;336
30000;113[1][0]_1;2.34;84;120
30000;113[1][0]_2;1.02;48;60
30000;114_0;4.87;156;192
30000;114_1;5.79;228;216
30000;115_0;1.24;24;36
30000;115_1;1.03;48;48
30000;116_0;70.53;72;0
30000;116_1;73.69;0;0
30000;116_2;94.82;0;0
30000;116_3;102.99;0;0
30000;116_4;127.16;0;0
30000;117_0;;0;0
30000;117_1;;0;0
30000;117_2;;0;0
30000;117_3;0.85;0;192
30000;117_4;9.19;432;264
30000;118_0;51.71;924;444
30000;118_1;71.68;0;492
30000;119_0;1.93;96;108
30000;119_1;;0;0
30000;12_0;5.55;168;216
30000;12_1;2.11;84;84
30000;12_2;3.89;216;96
30000;12_3;6.16;60;216
30000;120.0.24_0;3.39;72;156
30000;120.0.24_1;0.36;96;0
30000;121_0;4.26;504;48
30000;121_1;63.46;0;264
30000;122[0]_0;2.83;0;348
30000;122[0]_1;4.22;0;216
30000;122[0]_2;8.85;732;156
30000;122[1]_0;9.52;348;468
30000;122[1]_1;12.57;576;648
30000;122[1]_2;9.35;552;300
30000;123_0;76.02;1092;108
30000;123_1;68.98;0;252
30000;123_2;66.21;0;600
30000;125_0;0.3;24;12
30000;125_1;;0;0
30000;126_0;3.46;108;108
30000;127_0;9.82;264;276
30000;127_1;8.85;180;288
30000;127_2;11.15;432;240
30000;128_0;4.06;156;192
30000;128_1;5.04;252;192
30000;129_0;32.44;108;60
30000;129_1;137.15;0;84
30000;13.1_0;1.76;0;168
30000;13.1_1;2.53;0;108
30000;13.1_2;3.41;0;192
30000;13.1_3;3.65;552;60
30000;130_0;0.56;24;24
30000;130_1;4.16;192;180
30000;131_0;44.97;168;72
30000;131_1;110.69;0;84
30000;132_0;25.42;408;120
30000;132_1;80.34;0;240
30000;133_0;0.22;12;12
30000;133_1;0.26;12;12
30000;134.7_0;3.56;108;96
30000;134.7_1;0.75;36;48
30000;134.7_2;31.24;144;36
30000;135.7_0;3.54;108;228
30000;135.7_1;2.47;156;48
30000;135.7_2;;0;0
30000;136_0;20.63;888;216
30000;136_1;63.24;0;636
30000;137.5_0;0.3;12;12
30000;137.5_1;;0;0
30000;138_0;4.09;96;168
30000;139_0;4.46;216;156
30000;14.3_0;0.77;0;12
30000;14.3_1;2.36;84;72
30000;140_0;1.83;48;108
30000;140_1;2.71;144;108
30000;140_2;3.37;144;240
30000;140_3;8.11;396;300
30000;141_0;102.39;432;36
30000;141_1;95.83;0;192
30000;142_0;6.21;876;144
30000;142_1;22.27;0;348
30000;142_2;15.05;0;336
30000;143.4_0;2.19;0;36
30000;143.4_1;0.53;72;24
30000;143.4_2;0.47;0;36
30000;144_0;0.46;12;36
30000;144_1;0.74;36;24
30000;144_2;10.11;408;444
30000;144.283_0;14.2;252;276
30000;144.283_1;12.9;348;288
30000;144.283_2;7.27;228;300
30000;144.312_0;7.06;276;264
30000;144.312_1;4.54;168;180
30000;144.312_2;;0;0
30000;145_0;70.61;492;384
30000;145_1;1.72;0;48
30000;145_2;;0;0
30000;146_0;76.21;96;108
30000;146_1;119;60;0
30000;147_0;52.88;588;324
30000;147_1;79.56;0;156
30000;147_2;126;0;84
30000;148_0;4.78;204;228
30000;148_1;2.5;120;108
30000;148_2;0.8;36;36
30000;149_0;68.75;312;288
30000;149_1;87.64;144;108
30000;149_2;99.17;132;168
30000;15_0;2.56;36;24
30000;15_1;2.05;96;24
30000;150_0;3.9;144;108
30000;150_1;1.42;12;72
30000;150_2;0.35;24;36
30000;151_0;37.75;204;168
30000;151_1;68.64;312;216
30000;151_2;92.99;228;36
30000;151_3;113.32;36;228
30000;152_0;3.82;108;120
30000;152_1;0.85;24;24
30000;152_2;0;0;12
30000;152_3;;0;0
30000;153_0;2.85;168;12
30000;153_1;6.15;240;360
30000;153_2;3.1;180;228
30000;154.7_0;2.41;120;108
30000;154.7_1;;0;0
30000;154.7_2;;0;0
30000;155[0].4_0;0.24;12;12
30000;155[0].4_1;18.15;360;288
30000;155[0].4_2;6;24;180
30000;155[0].4_3;10.84;192;312
30000;155[1]_0;;0;0
30000;155[1]_1;16.37;648;528
30000;155[1]_2;7.76;204;216
30000;155[1]_3;8.59;300;408
30000;156[0]_0;7.52;72;72
30000;156[0]_1;1.67;12;12
30000;156[0]_2;;0;0
30000;156[0]_3;;0;0
30000;156[1]_0;1.72;72;96
30000;156[1]_1;0.53;12;24
30000;156[1]_2;0.28;0;0
30000;156[1]_3;0.13;36;0
30000;157_0;17.94;540;816
30000;157_1;2.92;228;48
30000;157_2;8.74;420;396
30000;158_0;0.75;0;72
30000;158_1;0.85;60;12
30000;158_2;0.16;12;0
30000;16_0;2.39;84;108
30000;16_1;2.08;96;84
30000;161_0;98.55;180;144
30000;161_1;10.1;276;300
30000;163_0;7.75;144;144
30000;164_0;1.36;60;60
30000;165_0;18.45;420;360
30000;165_1;0.81;0;36
30000;166_0;0.01;12;0
30000;166_1;;0;0
30000;167_0;54.82;132;108
30000;167_1;6.83;36;60
30000;168_0;32.02;168;156
30000;168_1;25.26;144;144
30000;17_0;0.65;48;0
30000;17_1;0.45;0;48
30000;172_0;1.89;72;72
30000;173_0;29.87;192;192
30000;173_1;25.52;144;144
30000;175_0;0.49;24;24
30000;175_1;1.27;48;48
30000;18_0;7.87;60;144
30000;18_1;17.14;240;180
30000;181[1][1][0].32.3_0;1.11;48;48
30000;181[1][1][0].32.3_1;4.17;420;0
30000;181[1][1][0].32.3_2;25.67;180;228
30000;181[1][1][0].32.3_3;22.07;504;888
30000;181[1][1][1][0]_0;1.46;48;48
