step,step_time,reward,total_stopped,total_exponential_reward,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,tl_1_stopped,tl_1_accumulated_waiting_time,tl_1_average_speed,tl_10_stopped,tl_10_accumulated_waiting_time,tl_10_average_speed,tl_11_stopped,tl_11_accumulated_waiting_time,tl_11_average_speed,tl_12_stopped,tl_12_accumulated_waiting_time,tl_12_average_speed,tl_13_stopped,tl_13_accumulated_waiting_time,tl_13_average_speed,tl_14_stopped,tl_14_accumulated_waiting_time,tl_14_average_speed,tl_15_stopped,tl_15_accumulated_waiting_time,tl_15_average_speed,tl_16_stopped,tl_16_accumulated_waiting_time,tl_16_average_speed,tl_17_stopped,tl_17_accumulated_waiting_time,tl_17_average_speed,tl_18_stopped,tl_18_accumulated_waiting_time,tl_18_average_speed,tl_19_stopped,tl_19_accumulated_waiting_time,tl_19_average_speed,tl_2_stopped,tl_2_accumulated_waiting_time,tl_2_average_speed,tl_20_stopped,tl_20_accumulated_waiting_time,tl_20_average_speed,tl_21_stopped,tl_21_accumulated_waiting_time,tl_21_average_speed,tl_22_stopped,tl_22_accumulated_waiting_time,tl_22_average_speed,tl_23_stopped,tl_23_accumulated_waiting_time,tl_23_average_speed,tl_24_stopped,tl_24_accumulated_waiting_time,tl_24_average_speed,tl_25_stopped,tl_25_accumulated_waiting_time,tl_25_average_speed,tl_26_stopped,tl_26_accumulated_waiting_time,tl_26_average_speed,tl_27_stopped,tl_27_accumulated_waiting_time,tl_27_average_speed,tl_28_stopped,tl_28_accumulated_waiting_time,tl_28_average_speed,tl_29_stopped,tl_29_accumulated_waiting_time,tl_29_average_speed,tl_3_stopped,tl_3_accumulated_waiting_time,tl_3_average_speed,tl_30_stopped,tl_30_accumulated_waiting_time,tl_30_average_speed,tl_31_stopped,tl_31_accumulated_waiting_time,tl_31_average_speed,tl_4_stopped,tl_4_accumulated_waiting_time,tl_4_average_speed,tl_5_stopped,tl_5_accumulated_waiting_time,tl_5_average_speed,tl_6_stopped,tl_6_accumulated_waiting_time,tl_6_average_speed,tl_7_stopped,tl_7_accumulated_waiting_time,tl_7_average_speed,tl_8_stopped,tl_8_accumulated_waiting_time,tl_8_average_speed,tl_9_stopped,tl_9_accumulated_waiting_time,tl_9_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
28855.0,28855.0,-1.2685806263956738,21,-13.530306858377271,26,189.0,0.6321070234113713,9.962607701382616,2,6.0,0.8272289784591914,0,0.0,1.0,1,1.0,0.43023500415044563,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,7.0,0.8803096236157945,0,0.0,1.0,0,0.0,0.9618284763503612,0,0.0,1.0,0,0.0,1.0,3,7.0,0.5077446659047055,0,0.0,1.0,1,13.0,0.433588363646054,5,139.0,0.08122351820462245,0,2.0,0.9444746953172561,0,2.0,0.7092632919413406,0,2.0,1.0,1,10.0,0.0,0,1.0,0.46638564253372905,2,19.0,0.6829236754979847,0,0.0,0.8246052003415528,1,0.0,0.5337191416012056,0,0.0,1.0,2,6.0,0.7172782689515743,0,2.0,0.981582239922196,1,19.0,0.5330643421442183,0,0.0,1.0,1,9.0,0.8628053340679441,0,0.0,1.0,0,0.0,1.0,21,245.0
28860.0,28860.0,-2.5453399632810205,31,-19.966897184833538,36,284.0,0.8819875776397516,9.45018086113807,4,12.0,0.7406553149460278,0,0.0,1.0,1,7.0,0.2085254990607914,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,2,3.0,0.7504204808511412,0,0.0,1.0,0,0.0,0.9928473227841751,0,0.0,1.0,0,0.0,1.0,3,22.0,0.6261634478551977,0,2.0,1.0,3,28.0,0.28676726157413684,5,160.0,0.08303985746161487,0,2.0,1.0,0,0.0,1.0,0,2.0,1.0,2,15.0,0.3014074477892937,0,0.0,0.7454436638225915,4,34.0,0.5262823473655537,0,5.0,0.76580643970856,0,0.0,1.0,1,3.0,0.0,4,19.0,0.5679226583164263,0,0.0,0.9867132393851842,0,12.0,0.5599034816322602,0,0.0,1.0,2,12.0,0.877037487132868,0,0.0,1.0,0,0.0,1.0,31,338.0
28865.0,28865.0,-3.164252703815146,22,-14.241546990358138,26,140.0,0.4034582132564842,9.287008216478387,5,20.0,0.7241513495954902,0,0.0,1.0,0,1.0,0.23339794902760994,0,0.0,1.0,0,0.0,1.0,0,2.0,1.0,3,20.0,0.5802584231098787,0,0.0,1.0,0,0.0,0.9896780741606963,0,0.0,1.0,0,0.0,1.0,2,3.0,0.6448827806164312,0,2.0,0.3843187660668377,1,35.0,0.2832869587328459,1,76.0,0.162454118149038,0,0.0,1.0,0,0.0,1.0,1,3.0,0.0,0,0.0,0.9425735504141673,0,0.0,0.7253952768868855,4,52.0,0.3778741962165374,0,5.0,0.9293864043880976,2,2.0,0.5091587627628023,1,8.0,0.0,0,3.0,0.6214560147983201,0,0.0,0.9661631305787921,2,16.0,0.5703018187131026,0,0.0,1.0,0,2.0,0.9722411613175928,0,0.0,1.0,0,0.0,1.0,22,250.0
28870.0,28870.0,-2.5435330635348774,28,-18.157787887280104,32,174.0,0.47540983606557374,9.318272269845542,4,12.0,0.7543478259476741,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,1.0,4,40.0,0.46898456303506214,0,0.0,1.0,0,0.0,0.9865937800169101,0,0.0,1.0,0,0.0,1.0,2,13.0,0.6821704240521917,1,7.0,0.5,4,54.0,0.20316044232650032,3,29.0,0.20394630475776615,0,0.0,0.9985820892330332,0,0.0,1.0,1,8.0,0.0,1,3.0,0.451043916486681,0,0.0,0.5483404352920435,0,3.0,0.6113706234486612,0,5.0,0.9790883079121836,2,7.0,0.6592003533168126,1,13.0,0.45778147421622795,1,2.0,0.6377528148321909,1,1.0,0.8217059099276073,2,13.0,0.6347337690915262,0,0.0,1.0,1,5.0,0.9020683564124721,0,0.0,1.0,0,0.0,1.0,28,217.0
28875.0,28875.0,-2.546413594934039,38,-24.511865106407452,42,201.0,0.5153846153846153,9.012282740378144,4,29.0,0.6694438669755941,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,2.0,1.0,4,56.0,0.4500344300347745,1,2.0,0.013216666018557623,0,0.0,0.9831545012121062,0,0.0,1.0,0,0.0,1.0,2,4.0,0.560631559296485,2,15.0,0.2377839625375414,7,74.0,0.21522742869471503,1,33.0,0.33123189383330526,0,0.0,0.9998107732583291,0,2.0,0.8685778760585539,0,0.0,1.0,0,0.0,1.0,2,11.0,0.537195105671268,0,2.0,0.7967213858760801,0,4.0,0.8443248087017646,3,15.0,0.5746405640580902,3,22.0,0.0,1,3.0,0.7313419262136465,3,5.0,0.3919709032109549,2,9.0,0.4456020764141196,0,0.0,1.0,3,12.0,0.8177908782457252,0,0.0,1.0,0,0.0,1.0,38,300.0
28880.0,28880.0,-1.904346327562846,43,-27.681604353248524,46,252.0,0.6101694915254238,8.821072149455613,3,42.0,0.64504231007197,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,4.0,0.7600665804476293,1,15.0,0.5153729143403809,2,10.0,0.00048005226384591627,0,2.0,0.9791561201851796,0,0.0,1.0,0,0.0,1.0,4,21.0,0.5299359101072727,3,29.0,0.0,4,82.0,0.2937121972481958,3,39.0,0.2523460096296298,0,0.0,0.9760495127749172,0,0.0,1.0,0,2.0,1.0,1,3.0,0.0,0,5.0,0.6645597644137531,2,5.0,0.6742586430780362,0,6.0,0.8510375875083394,5,31.0,0.46992360421150237,3,37.0,0.0,5,14.0,0.5188738068993066,3,20.0,0.42326500720580534,0,2.0,0.44704260648527505,0,0.0,1.0,4,22.0,0.7445419779352371,0,0.0,1.0,0,0.0,1.0,43,391.0
28885.0,28885.0,-3.8053283018041992,42,-26.97477253031389,46,283.0,0.6475972540045767,8.637681205567565,6,62.0,0.6227127429703512,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,8.0,0.8484104499020927,1,3.0,0.565329218238265,2,20.0,1.5001633245170482e-05,1,3.0,0.7008379264056395,0,0.0,1.0,0,0.0,1.0,4,36.0,0.48001203151465627,3,44.0,0.0,1,64.0,0.3704910496546973,4,55.0,0.1650418492950909,0,2.0,0.9309108521957222,0,2.0,1.0,0,2.0,1.0,1,8.0,0.5,0,4.0,0.8698664346687986,3,20.0,0.5493621801018403,2,4.0,0.6104224909836834,1,3.0,0.6330480703927066,0,0.0,1.0,6,33.0,0.3966141706392996,3,37.0,0.33455752622178286,1,43.0,0.41877261375586783,0,0.0,1.0,3,22.0,0.6739525470391752,0,0.0,1.0,0,0.0,1.0,42,475.0
28890.0,28890.0,-1.9144253238903814,34,-21.9268747176023,40,196.0,0.4197002141327623,8.812223750759095,3,27.0,0.6639800261118033,0,0.0,1.0,1,0.0,0.2249357326478149,0,0.0,1.0,0,0.0,1.0,0,8.0,0.9191491154224134,3,19.0,0.4813837668290002,2,30.0,0.0,2,12.0,0.4188792065556192,0,2.0,0.7053874391169197,0,0.0,0.5133945856739333,1,0.0,0.6270539149239359,0,0.0,1.0,4,74.0,0.3567269820085864,5,69.0,0.09192464811838794,0,0.0,0.9905563891992011,0,0.0,1.0,0,4.0,1.0,0,0.0,0.9787336161744817,1,4.0,0.8568866361767296,3,35.0,0.47593134676740706,3,8.0,0.5538330013100613,0,1.0,0.7119956588674153,0,2.0,1.0,0,20.0,0.46564976567891114,0,2.0,0.8501059097897485,1,43.0,0.5804115062596397,0,0.0,1.0,5,29.0,0.6755621177405354,0,2.0,1.0,0,0.0,1.0,34,391.0
28895.0,28895.0,-1.904933780511033,42,-26.97051088854454,48,257.0,0.5244897959183673,8.60932464523749,3,37.0,0.6563193222446739,0,0.0,1.0,0,0.0,0.974935732647815,0,2.0,1.0,0,0.0,1.0,0,4.0,0.9599620921754756,4,38.0,0.4010941647824731,0,18.0,0.697911203020663,3,25.0,0.3320585740837628,0,0.0,1.0,1,4.0,0.0,2,7.0,0.6357465455121988,0,0.0,1.0,3,91.0,0.2896549177944782,7,99.0,0.08493883947702491,0,0.0,0.988873073283082,0,0.0,1.0,1,5.0,0.45551865542287834,1,1.0,0.5,3,13.0,0.6051744715809545,3,50.0,0.3649334937140007,1,8.0,0.572824291839432,3,4.0,0.6444872559583221,0,0.0,1.0,0,6.0,0.5802359492403639,0,2.0,1.0,5,34.0,0.4911995074047966,0,0.0,0.7977649935417843,2,12.0,0.77418808170756,0,4.0,0.7739380849532038,0,0.0,1.0,42,464.0
28900.0,28900.0,-2.5606970040103554,56,-35.84040995825184,60,375.0,0.7281553398058253,8.287131367867309,4,31.0,0.6320746722470344,0,0.0,1.0,2,5.0,0.6,0,2.0,1.0,0,0.0,1.0,0,0.0,0.9061958335007958,5,61.0,0.4542867759608591,0,2.0,0.9857903312916614,3,40.0,0.3880856275904351,0,0.0,1.0,1,9.0,0.0,3,6.0,0.5303901836263896,0,0.0,1.0,8,118.0,0.2047544398672681,9,137.0,0.031662857575386685,0,0.0,0.9829191887922976,0,2.0,0.5521801088398948,1,10.0,0.2633206575615384,1,2.0,0.0,2,6.0,0.5599029629761527,4,69.0,0.20614297357876188,1,11.0,0.6576782151314976,3,20.0,0.547928094721855,0,0.0,1.0,1,8.0,0.5991828602872973,0,6.0,0.9593291805169923,3,31.0,0.5048704271305378,1,4.0,0.0,4,15.0,0.7375622703627701,0,2.0,1.0,0,0.0,1.0,56,597.0
28905.0,28905.0,-4.454581333890339,48,-30.838087273979365,51,368.0,0.6956521739130435,8.426675933421862,7,37.0,0.6367674206814689,0,0.0,1.0,2,15.0,0.5,0,2.0,1.0,0,0.0,1.0,1,9.0,0.7427037397931803,1,42.0,0.5012724778637057,0,0.0,0.9856016205149138,3,59.0,0.39653844359887375,0,0.0,1.0,0,0.0,1.0,2,14.0,0.501882596870782,0,0.0,1.0,4,98.0,0.21441339784942,9,175.0,0.029765976743332267,0,2.0,0.8982535610920924,1,7.0,0.5,1,15.0,0.588506696911112,1,7.0,0.2992399494888189,3,13.0,0.5171447598275457,0,0.0,0.33727679615690115,0,3.0,0.7338917143359137,3,34.0,0.4325037599867687,0,0.0,1.0,2,12.0,0.7074959596040608,0,0.0,0.8307833636138255,5,49.0,0.33371795498312057,1,9.0,0.0,2,24.0,0.7639425492440071,0,0.0,0.9547610772201242,0,0.0,1.0,48,626.0
28910.0,28910.0,-5.081519455875058,53,-33.992919108704,58,457.0,0.8385321100917431,8.332761495505885,8,66.0,0.5920374384035512,0,0.0,1.0,1,3.0,0.08759159190388771,0,2.0,1.0,0,0.0,1.0,0,2.0,0.8719220185433497,2,37.0,0.4538942482302938,0,0.0,0.9940294802984998,4,76.0,0.5027339787752193,0,0.0,1.0,0,0.0,1.0,1,4.0,0.5622109973292011,0,0.0,1.0,6,101.0,0.13976108845692414,9,221.0,0.1197413306365609,0,0.0,0.9833386644492126,0,2.0,0.8562269968690593,2,21.0,0.4213683060709449,0,0.0,0.9270008867907643,3,16.0,0.5465603879264906,0,1.0,0.6134067365362241,1,1.0,0.7316775445831771,4,54.0,0.3022828397055529,1,4.0,0.0,2,9.0,0.6355396735951595,3,13.0,0.6074894961210404,5,86.0,0.2243789003340148,1,14.0,0.0,0,9.0,0.7903644983288243,0,0.0,1.0,0,0.0,1.0,53,742.0
28915.0,28915.0,-5.713384514445765,63,-40.33599843252167,64,444.0,0.784452296819788,8.437852042387004,9,91.0,0.5709893594851448,0,0.0,1.0,1,10.0,0.35362324753879043,0,2.0,1.0,0,0.0,1.0,0,0.0,0.8882524582977024,6,54.0,0.41361422610412074,2,6.0,0.703111928551877,4,96.0,0.5410057025978364,0,0.0,1.0,0,0.0,1.0,3,14.0,0.5802923141385186,0,0.0,1.0,5,106.0,0.11939771743408498,10,277.0,0.07492346300909086,0,4.0,0.9795332904375341,0,0.0,1.0,2,31.0,0.45649421718840844,1,3.0,0.5,3,21.0,0.49292945801197846,2,8.0,0.3907071267179233,0,3.0,0.7976850428326435,3,16.0,0.33560674781629013,1,9.0,0.0,4,29.0,0.4933434962016376,0,4.0,0.8092560655875811,4,76.0,0.3647690949826456,1,19.0,0.0,2,12.0,0.774578488690513,0,2.0,1.0,0,0.0,1.0,63,893.0
28920.0,28920.0,-2.53830019613247,61,-39.23750011481765,66,623.0,1.0470588235294118,8.198362907140648,4,73.0,0.5700698879073905,0,0.0,1.0,1,15.0,0.48164887054212824,0,0.0,1.0,0,0.0,1.0,0,1.0,0.8546652419815448,7,82.0,0.2970200890562718,2,18.0,0.6102111510567326,4,117.0,0.5898915961378387,0,0.0,1.0,0,0.0,0.5471562275017997,2,22.0,0.5740737190780156,0,0.0,1.0,4,106.0,0.23023094445472903,9,320.0,0.03131318328298737,1,7.0,0.8543687794666637,0,0.0,0.7642188624910007,3,45.0,0.1995605466220433,1,8.0,0.42786542087264084,3,31.0,0.4396163158233204,4,23.0,0.43204673024918105,1,8.0,0.7157735597482004,2,17.0,0.32773972103226445,2,17.0,0.0,7,51.0,0.3554166762324201,0,4.0,0.9703946467953258,2,47.0,0.48899689081410136,1,26.0,0.5236381089512839,1,12.0,0.7636014113854952,0,4.0,0.8937617286733143,0,0.0,1.0,61,1054.0
28925.0,28925.0,-2.567612020189658,57,-36.643037297909416,61,512.0,0.827140549273021,8.258326297412193,4,69.0,0.5540522672378608,0,0.0,1.0,2,20.0,0.37416684905221587,0,0.0,1.0,0,0.0,1.0,2,13.0,0.6490339011971702,7,100.0,0.21719858517244012,3,39.0,0.6827682586734121,1,56.0,0.7089037923936667,0,0.0,1.0,0,0.0,1.0,4,33.0,0.3908523095855436,0,0.0,1.0,5,127.0,0.33972832644202894,4,262.0,0.0268103690802198,2,17.0,0.7113709766250332,0,0.0,1.0,4,64.0,0.26896836290393233,1,4.0,0.31863032332361585,0,12.0,0.49184344199690627,0,4.0,0.5469084057371535,0,2.0,0.7431905136979473,2,20.0,0.4093023853184773,2,28.0,0.23851185969026614,8,87.0,0.34244177426722827,0,2.0,1.0,2,44.0,0.5933071939330891,1,31.0,0.6666666666666666,3,18.0,0.6855795929432634,0,2.0,1.0,0,0.0,1.0,57,1054.0
28930.0,28930.0,-3.207825421235441,60,-38.43649757624592,68,597.0,0.9313572542901716,8.22614601294241,5,88.0,0.48140656546737914,0,0.0,1.0,2,3.0,0.2996192681918685,0,0.0,1.0,0,0.0,0.5743147635769869,2,21.0,0.7245045072635339,6,85.0,0.2071280838568489,1,19.0,0.7872547297605124,0,8.0,0.8215294900686916,0,0.0,1.0,0,0.0,1.0,4,49.0,0.42870142964433344,0,0.0,1.0,5,153.0,0.38725996576320765,5,269.0,0.07362205125409524,2,27.0,0.6357838213884672,0,0.0,1.0,4,84.0,0.3149591389708419,1,5.0,0.0,4,18.0,0.5182492628224499,0,3.0,0.72458920990098,3,11.0,0.5866493271853849,2,35.0,0.4903482610908557,0,2.0,0.6358788355751978,8,124.0,0.3232559997521488,1,3.0,0.7460457344126387,2,39.0,0.6833983930260051,1,36.0,0.6666666666666666,2,20.0,0.711881012815427,0,0.0,1.0,0,0.0,1.0,60,1102.0
