time,lane_ids,laneDensity,inflow,outflow
47700,108_0,0,0,0
47700,108_1,0,0,0
47700,109_0,0,0,0
47700,109_1,0,0,0
47700,11_0,0,0,0
47700,11_1,0,0,0
47700,110_0,0,0,0
47700,110_1,0,0,0
47700,111_0,0,0,0
47700,111_1,0,0,0
47700,112[0]_0,0,0,0
47700,112[0]_1,0,0,0
47700,112[1]_0,0,0,0
47700,112[1]_1,0,0,0
47700,113[0]_0,0,0,0
47700,113[0]_1,0,0,0
47700,113[0]_2,0,0,0
47700,113[1][0]_0,13.78,0,0
47700,113[1][0]_1,0,0,0
47700,113[1][0]_2,0,0,0
47700,114_0,0,0,0
47700,114_1,0,0,0
47700,115_0,132.62,0,0
47700,115_1,140.42,0,0
47700,116_0,96.91,0,0
47700,116_1,96.91,0,0
47700,116_2,88.48,0,0
47700,116_3,84.27,0,0
47700,116_4,109.55,0,0
47700,117_0,2.71,108,120
47700,117_1,0.66,48,36
47700,117_2,0.22,12,12
47700,117_3,0,0,0
47700,117_4,0,0,0
47700,118_0,127.14,0,0
47700,118_1,136.22,0,0
47700,119_0,1.01,0,60
47700,119_1,0.23,72,0
47700,12_0,3.51,120,132
47700,12_1,1.73,96,72
47700,12_2,1.01,48,84
47700,12_3,1.03,0,60
47700,120.0.24_0,0.65,0,36
47700,120.0.24_1,0.2,48,0
47700,121_0,139.62,0,0
47700,121_1,0,0,0
47700,122[0]_0,0,0,0
47700,122[0]_1,0,0,0
47700,122[0]_2,0,0,0
47700,122[1]_0,0,0,0
47700,122[1]_1,0,0,0
47700,122[1]_2,0,0,0
47700,123_0,137.09,0,0
47700,123_1,131.46,0,0
47700,123_2,112.68,0,0
47700,125_0,0,0,0
47700,125_1,0,0,0
47700,126_0,7.87,324,288
47700,127_0,0,0,0
47700,127_1,0,0,0
47700,127_2,0,0,0
47700,128_0,0,0,0
47700,128_1,0,0,0
47700,129_0,53.81,0,0
47700,129_1,114.34,0,0
47700,13.1_0,1.73,0,132
47700,13.1_1,1.54,0,84
47700,13.1_2,1.61,0,48
47700,13.1_3,1.36,288,0
47700,130_0,0,0,0
47700,130_1,0,0,0
47700,131_0,72.86,0,0
47700,131_1,145.71,0,0
47700,132_0,81.85,0,0
47700,132_1,114.59,0,0
47700,133_0,0,0,0
47700,133_1,0,0,0
47700,134.7_0,0,0,0
47700,134.7_1,0,0,0
47700,134.7_2,0,0,0
47700,135.7_0,0,0,0
47700,135.7_1,0,0,0
47700,135.7_2,0,0,0
47700,136_0,39.01,0,0
47700,136_1,123.53,0,0
47700,137.5_0,0,0,0
47700,137.5_1,0,0,0
47700,138_0,0,0,0
47700,139_0,0,0,0
47700,14.3_0,0,0,0
47700,14.3_1,42.41,0,0
47700,140_0,0,0,0
47700,140_1,0,0,0
47700,140_2,0,0,0
47700,140_3,0,0,0
47700,141_0,135.3,0,0
47700,141_1,139.52,0,0
47700,142_0,46.9,0,0
47700,142_1,117.25,0,0
47700,142_2,128.98,0,0
47700,143.4_0,0,0,0
47700,143.4_1,0,0,0
47700,143.4_2,0,0,0
47700,144_0,14.62,0,0
47700,144_1,32.89,0,0
47700,144_2,138.87,0,0
47700,144.283_0,135.48,0,0
47700,144.283_1,145.64,0,0
47700,144.283_2,145.64,0,0
47700,144.312_0,180.83,0,0
47700,144.312_1,120.55,0,0
47700,144.312_2,120.55,0,0
47700,145_0,158.2,0,0
47700,145_1,0,0,0
47700,145_2,0,0,0
47700,146_0,149.25,0,0
47700,146_1,149.25,0,0
47700,147_0,116.81,0,0
47700,147_1,125.15,0,0
47700,147_2,141.84,0,0
47700,148_0,0,0,0
47700,148_1,0,0,0
47700,148_2,0,0,0
47700,149_0,123.4,0,0
47700,149_1,141.91,0,0
47700,149_2,141.91,0,0
47700,15_0,0,0,0
47700,15_1,0,0,0
47700,150_0,0,0,0
47700,150_1,0,0,0
47700,150_2,0,0,0
47700,151_0,78.23,0,0
47700,151_1,90.85,0,0
47700,151_2,136.27,0,0
47700,151_3,136.27,0,0
47700,152_0,0,0,0
47700,152_1,0,0,0
47700,152_2,0,0,0
47700,152_3,0,0,0
47700,153_0,111.51,0,0
47700,153_1,103.35,0,0
47700,153_2,138.7,0,0
47700,154.7_0,0,0,0
47700,154.7_1,0,0,0
47700,154.7_2,0,0,0
47700,155[0].4_0,149.39,0,0
47700,155[0].4_1,121.38,0,0
47700,155[0].4_2,135.39,0,0
47700,155[0].4_3,140.06,0,0
47700,155[1]_0,0,0,0
47700,155[1]_1,101.78,0,0
47700,155[1]_2,152.67,0,0
47700,155[1]_3,152.67,0,0
47700,156[0]_0,0,0,0
47700,156[0]_1,0,0,0
47700,156[0]_2,0,0,0
47700,156[0]_3,0,0,0
47700,156[1]_0,0,0,0
47700,156[1]_1,0,0,0
47700,156[1]_2,0,0,0
47700,156[1]_3,0,0,0
47700,157_0,0,0,0
47700,157_1,0,0,0
47700,157_2,140.58,0,0
47700,158_0,0,0,0
47700,158_1,0,0,0
47700,158_2,0,0,0
47700,16_0,25.73,0,0
47700,16_1,0,0,0
47700,161_0,114.29,0,0
47700,161_1,85.71,0,0
47700,163_0,125.83,0,0
47700,164_0,0,0,0
47700,165_0,129.71,0,0
47700,165_1,99.78,0,0
47700,166_0,0,0,0
47700,166_1,0,0,0
47700,167_0,198.41,0,0
47700,167_1,132.28,0,0
47700,168_0,0,0,0
47700,168_1,0,0,0
47700,17_0,0,0,0
47700,17_1,0,0,0
47700,172_0,0,0,0
47700,173_0,0,0,0
47700,173_1,0,0,0
47700,175_0,142.29,0,0
47700,175_1,85.37,0,0
47700,18_0,0,0,0
47700,18_1,0,0,0
47700,181[1][1][0].32.3_0,0,0,0
47700,181[1][1][0].32.3_1,113.79,0,0
47700,181[1][1][0].32.3_2,91.03,0,0
47700,181[1][1][0].32.3_3,159.31,0,0
47700,181[1][1][1][0]_0,0,0,0
47700,181[1][1][1][0]_1,0,0,0
47700,181[1][1][1][0]_2,0,0,0
47700,181[1][1][1][0]_3,0,0,0
47700,181[1][1][1][1][0]_0,0,0,0
47700,181[1][1][1][1][0]_1,0,0,0
47700,181[1][1][1][1][0]_2,0,0,0
47700,181[1][1][1][1][0]_3,0,0,0
47700,181[1][1][1][1][1][0]_0,0,0,0
47700,181[1][1][1][1][1][0]_1,0,0,0
47700,181[1][1][1][1][1][0]_2,0,0,0
47700,181[1][1][1][1][1][0]_3,0,0,0
47700,181[1][1][1][1][1][0].76_0,0,0,0
47700,181[1][1][1][1][1][0].76_1,95.54,0,0
47700,181[1][1][1][1][1][0].76_2,47.77,0,0
47700,181[1][1][1][1][1][0].76_3,31.85,0,0
47700,182_0,0,0,0
47700,182_1,0,0,0
47700,183.8_0,0,0,0
47700,183.8_1,0,0,0
47700,184_0,0,0,0
47700,184_1,0,0,0
47700,185_0,7.7,0,0
47700,186_0,0,0,0
47700,186_1,0,0,0
47700,187_0,0,0,0
47700,19_0,0,0,0
47700,19_1,10.18,0,0
47700,2_0,0,0,0
47700,2_1,0,0,0
47700,20_0,0,0,0
47700,20_1,0,0,0
47700,21_0,0,0,0
47700,21_1,0,0,0
47700,22_0,125.84,0,0
47700,22_1,16.41,0,0
47700,24_0,0,0,0
47700,24_1,0,0,0
47700,25[0]_0,0,0,0
47700,25[0]_1,0,0,0
47700,25[1]_0,0,0,0
47700,25[1]_1,0,0,0
47700,26_0,130.15,0,0
47700,26_1,40.19,0,0
47700,27_0,0,0,0
47700,27_1,0,0,0
47700,28_0,124.7,0,0
47700,28_1,124.7,0,0
47700,29_0,0,0,0
47700,29_1,0,0,0
47700,30_0,135.3,0,0
47700,30_1,62.45,0,0
47700,31_0,0,0,0
47700,31_1,0,0,0
47700,32_0,131.39,0,0
47700,32_1,120.8,0,0
47700,33_0,0,0,0
47700,33_1,0,0,0
47700,34_0,146.23,0,0
47700,34_1,135.59,0,0
47700,35_0,54.77,0,0
47700,35_1,109.54,0,0
47700,35_2,41.08,0,0
47700,35_3,20.54,0,0
47700,35_4,6.85,0,0
47700,37[0]_0,0,0,0
47700,37[0]_1,0,0,0
47700,38.9_0,133.68,0,0
47700,38.9_1,138.29,0,0
47700,39.68_0,0,0,0
47700,39.68_1,0,0,0
47700,3[0]_0,144.54,0,0
47700,3[0]_1,140.88,0,0
47700,3[0]_2,144.54,0,0
47700,3[1]_0,141.15,0,0
47700,3[1]_1,136.11,0,0
47700,3[1]_2,146.19,0,0
47700,4_0,37.05,0,0
47700,4_1,29.64,0,0
47700,4_2,133.37,0,0
47700,40_0,133.77,0,0
47700,40_1,133.77,0,0
47700,40_2,30.21,0,0
47700,40_3,51.78,0,0
47700,41.3_0,118.08,0,0
47700,41.3_1,132.84,0,0
47700,41.3_2,0,0,0
47700,41.3_3,0,0,0
47700,42.0_0,151.29,0,0
47700,42.0_1,162.92,0,0
47700,42.0_2,116.37,0,0
47700,42.0_3,128.01,0,0
47700,43[0].45_0,136.52,0,0
47700,43[0].45_1,150.17,0,0
47700,44_0,6.52,0,0
47700,44_1,13.05,0,0
47700,44_2,156.57,0,0
47700,45[0].5_0,0,0,0
47700,45[0].5_1,0,0,0
47700,45[1]_0,0,0,0
47700,45[1]_1,0,0,0
47700,46_0,123.54,0,0
47700,46_1,49.42,0,0
47700,47_0,132.63,0,0
47700,47_1,0,0,0
47700,48_0,135.59,0,0
47700,48_1,169.49,0,0
47700,48_2,67.8,0,0
47700,49[0]_0,0,0,0
47700,49[0]_1,0,0,0
47700,49[0]_2,0,0,0
47700,49[1]_0,0,0,0
47700,49[1]_1,0,0,0
47700,49[1]_2,0,0,0
47700,5_0,154.05,0,0
47700,5_1,121.04,0,0
47700,50[0].15_0,53.11,0,0
47700,50[0].15_1,0,0,0
47700,50[1]_0,234.19,0,0
47700,50[1]_1,0,0,0
47700,51_0,145,0,0
47700,51_1,0,0,0
47700,52_0,21.38,0,0
47700,52_1,0,0,0
47700,52_2,0,0,0
47700,53.4_0,135.32,0,0
47700,53.4_1,130.31,0,0
47700,53.4_2,150.36,0,0
47700,54[0]_0,128.79,0,0
47700,54[0]_1,123.84,0,0
47700,54[1]_0,113.31,0,0
47700,54[1]_1,140.66,0,0
47700,55[0]_0,0,0,0
47700,55[0]_1,124.97,0,0
47700,55[0]_2,124.97,0,0
47700,55[1]_0,0,0,0
47700,55[1]_1,121.76,0,0
47700,55[1]_2,142.94,0,0
47700,56.0.16_0,140.87,0,0
47700,56.0.16_1,0,0,0
47700,57_0,0,0,0
47700,57_1,0,0,0
47700,58_0,153.15,0,0
47700,58_1,0,0,0
47700,59_0,0,0,0
47700,59_1,0,0,0
47700,59_2,0,0,0
47700,6_0,0,0,0
47700,6_1,0,0,0
47700,6_2,0,0,0
47700,6_3,0,0,0
47700,6_4,0,0,0
47700,60_0,0,0,0
47700,61_0,0,0,0
47700,61_1,0,0,0
47700,62_0,0,0,0
47700,63_0,0,0,0
47700,64_0,11.9,0,0
47700,66.10_0,0,0,0
47700,66.10_1,0,0,0
47700,67.1_0,0,0,0
47700,67.1_1,0,0,0
47700,68_0,6.65,0,0
47700,68_1,0,0,0
47700,69_0,134.49,0,0
47700,69_1,0,0,0
47700,7.0.20_0,3.74,132,120
47700,7.0.20_1,0.87,12,60
47700,7.0.20_2,0.57,60,12
47700,7.0.20_3,0.58,72,12
47700,7.0.20_4,2,24,72
47700,70_0,0,0,0
47700,71_0,0,0,0
47700,72_0,131.32,0,0
47700,73_0,147.28,0,0
47700,73_1,101.26,0,0
47700,74_0,0,0,0
47700,74_1,0,0,0
47700,75_0,153.46,0,0
47700,75_1,142.5,0,0
47700,75_2,43.85,0,0
47700,76_0,0,0,0
47700,76_1,35.23,0,0
47700,77_0,0,0,0
47700,77_1,0,0,0
47700,78_0,0,0,0
47700,78_1,0,0,0
47700,79_0,0,0,0
47700,79_1,0,0,0
47700,8.0.2.13_0,0,0,0
47700,8.0.2.13_1,0,0,0
47700,8.0.2.13_2,0,0,0
47700,8.0.2.13_3,0,0,0
47700,80_0,0,0,0
47700,80_1,0,0,0
47700,81_0,0,0,0
47700,81_1,0,0,0
47700,81_2,0,0,0
47700,82_0,8.66,0,0
47700,82_1,0,0,0
47700,82_2,0,0,0
47700,83_0,0,0,0
47700,83_1,0,0,0
47700,83_2,0,0,0
47700,84_0,0,0,0
47700,84_1,0,0,0
47700,84_2,0,0,0
47700,85_0,0,0,0
47700,85_1,29.5,0,0
47700,85_2,29.5,0,0
47700,86[0]_0,0,0,0
47700,86[0]_1,142.46,0,0
47700,86[0]_2,142.46,0,0
47700,86[1][1]_0,0,0,0
47700,86[1][1]_1,134.72,0,0
47700,86[1][1]_2,146.44,0,0
47700,87_0,0,0,0
47700,87_1,0,0,0
47700,88_0,0,0,0
47700,88_1,0,0,0
47700,9_0,14.09,0,0
47700,9_1,14.09,0,0
47700,9_2,21.14,0,0
47700,9_3,18.79,0,0
47700,90_0,0,0,0
47700,90_1,0,0,0
47700,91_0,0,0,0
47700,91_1,0,0,0
47700,92_0,0,0,0
47700,92_1,0,0,0
47700,93_0,0,0,0
47700,93_1,0,0,0
47700,93_2,0,0,0
47700,94_0,0,0,0
47700,94_1,0,0,0
47700,94_2,0,0,0
47700,95_0,0,0,0
47700,95_1,0,0,0
47700,96_0,0,0,0
47700,96_1,36.72,0,0
47700,97_0,0,0,0
47700,97_1,0,0,0
47700,98_0,0,0,0
47700,98_1,0,0,0
47700,99_0,0,0,0
47700,E0_0,73.16,0,0
47700,E0_1,119.72,0,0
47700,E0_2,146.33,0,0
47700,E0.221_0,141.76,0,0
47700,E0.221_1,141.76,0,0
47700,E1_0,0,0,0
47700,E1_1,0,0,0
47700,E10_0,0,0,0
47700,E10_1,0,0,0
47700,E11_0,0,0,0
47700,E11_1,0,0,0
47700,E12_0,0,0,0
47700,E12_1,0,0,0
47700,E13_0,0,0,0
47700,E13_1,0,0,0
47700,E15_0,0,0,0
47700,E18_0,0,0,0
47700,E18_1,0,0,0
47700,E19_0,78.68,0,0
47700,E19_1,67.11,0,0
47700,E19_2,94.88,0,0
47700,E2_0,0,0,0
47700,E2_1,0,0,0
47700,E2.444_0,0,0,0
47700,E2.444_1,0,0,0
47700,E20_0,0,0,0
47700,E21_0,0,0,0
47700,E3_0,24.94,1848,1020
47700,E3_1,19.23,0,828
47700,E4.10_0,0,0,0
47700,E4.24_0,0,0,0
47700,E5_0,0,0,0
47700,E5_1,0,0,0
47700,E6_0,0,0,0
47700,E6_1,0,0,0
47700,E6_2,0,0,0
47700,E7.29_0,0,0,0
47700,E7.9_0,0,0,0
47700,E8_0,0,0,0
47700,E8_1,0,0,0
47700,E8.39_0,0,0,0
47700,gneE10_0,209.42,0,0
47700,gneE10_1,209.42,0,0
47700,gneE10_2,209.42,0,0
47700,gneE126_0,137.63,0,0
47700,gneE126_1,157.29,0,0
47700,gneE138_0,0,0,0
47700,gneE138_1,0,0,0
47700,gneE138_2,0,0,0
47700,gneE140_0,184.79,0,0
47700,gneE140_1,132,0,0
47700,gneE141_0,0,0,0
47700,gneE141_1,0,0,0
47700,gneE142_0,134.54,0,0
47700,gneE142_1,151.36,0,0
47700,gneE143_0,131.58,0,0
47700,gneE143_1,131.58,0,0
47700,gneE144_0,0,0,0
47700,gneE147_0,0,0,0
47700,gneE148_0,170.26,0,0
47700,gneE148_1,170.26,0,0
47700,gneE148_2,0,0,0
47700,gneE150_0,145.56,0,0
47700,gneE150_1,188.86,0,0
47700,gneE151_0,78.68,0,0
47700,gneE151_1,67.11,0,0
47700,gneE153_0,0,0,0
47700,gneE153_1,0,0,0
47700,gneE153_2,0,0,0
47700,gneE154_0,0,0,0
47700,gneE154_1,0,0,0
47700,gneE155_0,0,0,0
47700,gneE156_0,0,0,0
47700,gneE157_0,0,0,0
47700,gneE158_0,0,0,0
47700,gneE159_0,0,0,0
47700,gneE159_1,0,0,0
47700,gneE159_2,0,0,0
47700,gneE159_3,0,0,0
47700,gneE160_0,218.34,0,0
47700,gneE160_1,145.56,0,0
47700,gneE160_2,67.11,0,0
47700,gneE160_3,67.11,0,0
47700,gneE188_0,0,0,0
47700,gneE188_1,0,0,0
47700,gneE190_0,0,0,0
47700,gneE190_1,0,0,0
47700,gneE199_0,0,0,0
47700,gneE199_1,0,0,0
47700,gneE202_0,0,0,0
47700,gneE202_1,0,0,0
47700,gneE203_0,0,0,0
47700,gneE205_0,0,0,0
47700,gneE208_0,0,0,0
47700,gneE208_1,0,0,0
47700,gneE22_0,0,0,0
47700,gneE22_1,157.18,0,0
47700,gneE22_2,31.44,0,0
47700,gneE22_3,0,0,0
47700,gneE224_0,184.84,0,0
47700,gneE226_0,0,0,0
47700,gneE226_1,0,0,0
47700,gneE226_2,0,0,0
47700,gneE227_0,148.34,0,0
47700,gneE228_0,129.72,0,0
47700,gneE23_0,0,0,0
47700,gneE23_1,0,0,0
47700,gneE230_0,0,0,0
47700,gneE231_0,0,0,0
47700,gneE231_1,0,0,0
47700,gneE233_0,0,0,0
47700,gneE251_0,0,0,0
47700,gneE251_1,0,0,0
47700,gneE257_0,0,0,0
47700,gneE257_1,0,0,0
47700,gneE258_0,0,0,0
47700,gneE258_1,0,0,0
47700,gneE271_0,0,0,0
47700,gneE393_0,0,0,0
47700,gneE393_1,0,0,0
47700,gneE394_0,0,0,0
47700,gneE394_1,0,0,0
47700,gneE396_0,0,0,0
47700,gneE396_1,147.18,0,0
47700,gneE397_0,0,0,0
47700,gneE397_1,0,0,0
47700,gneE401_0,0,0,0
47700,gneE401_1,67.11,0,0
47700,gneE401_2,0,0,0
47700,gneE401_3,0,0,0
48000,1_0,131.13,0,0
48000,1_1,157.36,0,0
48000,10_0,149.5,0,0
48000,10_1,149.5,0,0
48000,100_0,0,0,0
48000,101_0,0,0,0
48000,102_0,0,0,0
48000,103[0]_0,128.45,0,0
48000,103[0]_1,160.57,0,0
48000,103[1].2_0,140.39,0,0
48000,103[1].2_1,154.43,0,0
48000,104.5_0,139.67,0,0
48000,104.5_1,145.26,0,0
48000,105_0,0,0,0
48000,105_1,0,0,0
48000,106_0,0,0,0
48000,107_0,0,0,0
48000,107_1,0,0,0
48000,108_0,0,0,0
48000,108_1,0,0,0
48000,109_0,0,0,0
48000,109_1,0,0,0
48000,11_0,0,0,0
48000,11_1,0,0,0
48000,110_0,0,0,0
48000,110_1,0,0,0
48000,111_0,0,0,0
48000,111_1,0,0,0
48000,112[0]_0,0,0,0
48000,112[0]_1,0,0,0
48000,112[1]_0,0,0,0
48000,112[1]_1,0,0,0
48000,113[0]_0,0,0,0
48000,113[0]_1,0,0,0
48000,113[0]_2,0,0,0
48000,113[1][0]_0,13.78,0,0
48000,113[1][0]_1,0,0,0
48000,113[1][0]_2,0,0,0
48000,114_0,0,0,0
48000,114_1,0,0,0
48000,115_0,132.62,0,0
48000,115_1,140.42,0,0
48000,116_0,96.91,0,0
48000,116_1,96.91,0,0
48000,116_2,88.48,0,0
48000,116_3,84.27,0,0
48000,116_4,109.55,0,0
48000,117_0,3.24,132,156
48000,117_1,0.95,60,36
48000,117_2,0.29,12,12
48000,117_3,0,0,0
48000,117_4,0,0,0
48000,118_0,127.14,0,0
48000,118_1,136.22,0,0
48000,119_0,1.36,0,72
48000,119_1,0.23,60,0
48000,12_0,4.08,180,132
48000,12_1,0.51,36,36
48000,12_2,0.6,36,24
48000,12_3,0.48,0,24
48000,120.0.24_0,0.36,0,24
48000,120.0.24_1,0.04,12,0
48000,121_0,139.62,0,0
48000,121_1,0,0,0
48000,122[0]_0,0,0,0
48000,122[0]_1,0,0,0
48000,122[0]_2,0,0,0
48000,122[1]_0,0,0,0
48000,122[1]_1,0,0,0
48000,122[1]_2,0,0,0
48000,123_0,137.09,0,0
48000,123_1,131.46,0,0
48000,123_2,112.68,0,0
48000,125_0,0,0,0
48000,125_1,0,0,0
48000,126_0,5.36,204,228
48000,127_0,0,0,0
48000,127_1,0,0,0
48000,127_2,0,0,0
48000,128_0,0,0,0
48000,128_1,0,0,0
48000,129_0,53.81,0,0
48000,129_1,114.34,0,0
48000,13.1_0,1.67,0,168
48000,13.1_1,1.19,0,48
48000,13.1_2,1.16,0,36
48000,13.1_3,1.07,228,0
48000,130_0,0,0,0
48000,130_1,0,0,0
48000,131_0,72.86,0,0
48000,131_1,145.71,0,0
48000,132_0,81.85,0,0
48000,132_1,114.59,0,0
48000,133_0,0,0,0
48000,133_1,0,0,0
48000,134.7_0,0,0,0
48000,134.7_1,0,0,0
48000,134.7_2,0,0,0
48000,135.7_0,0,0,0
48000,135.7_1,0,0,0
48000,135.7_2,0,0,0
48000,136_0,39.01,0,0
48000,136_1,123.53,0,0
48000,137.5_0,0,0,0
48000,137.5_1,0,0,0
48000,138_0,0,0,0
48000,139_0,0,0,0
48000,14.3_0,0,0,0
48000,14.3_1,42.41,0,0
48000,140_0,0,0,0
48000,140_1,0,0,0
48000,140_2,0,0,0
48000,140_3,0,0,0
48000,141_0,135.3,0,0
48000,141_1,139.52,0,0
48000,142_0,46.9,0,0
48000,142_1,117.25,0,0
48000,142_2,128.98,0,0
48000,143.4_0,0,0,0
48000,143.4_1,0,0,0
48000,143.4_2,0,0,0
48000,144_0,14.62,0,0
48000,144_1,32.89,0,0
48000,144_2,138.87,0,0
48000,144.283_0,135.48,0,0
48000,144.283_1,145.64,0,0
48000,144.283_2,145.64,0,0
48000,144.312_0,180.83,0,0
48000,144.312_1,120.55,0,0
48000,144.312_2,120.55,0,0
48000,145_0,158.2,0,0
48000,145_1,0,0,0
48000,145_2,0,0,0
48000,146_0,149.25,0,0
48000,146_1,149.25,0,0
48000,147_0,116.81,0,0
48000,147_1,125.15,0,0
48000,147_2,141.84,0,0
48000,148_0,0,0,0
48000,148_1,0,0,0
48000,148_2,0,0,0
48000,149_0,123.4,0,0
48000,149_1,141.91,0,0
48000,149_2,141.91,0,0
48000,15_0,0,0,0
48000,15_1,0,0,0
48000,150_0,0,0,0
48000,150_1,0,0,0
48000,150_2,0,0,0
48000,151_0,78.23,0,0
48000,151_1,90.85,0,0
48000,151_2,136.27,0,0
48000,151_3,136.27,0,0
48000,152_0,0,0,0
48000,152_1,0,0,0
48000,152_2,0,0,0
48000,152_3,0,0,0
48000,153_0,111.51,0,0
48000,153_1,103.35,0,0
48000,153_2,138.7,0,0
48000,154.7_0,0,0,0
48000,154.7_1,0,0,0
48000,154.7_2,0,0,0
48000,155[0].4_0,149.39,0,0
48000,155[0].4_1,121.38,0,0
48000,155[0].4_2,135.39,0,0
48000,155[0].4_3,140.06,0,0
48000,155[1]_0,0,0,0
48000,155[1]_1,101.78,0,0
48000,155[1]_2,152.67,0,0
48000,155[1]_3,152.67,0,0
48000,156[0]_0,0,0,0
48000,156[0]_1,0,0,0
48000,156[0]_2,0,0,0
48000,156[0]_3,0,0,0
48000,156[1]_0,0,0,0
48000,156[1]_1,0,0,0
48000,156[1]_2,0,0,0
48000,156[1]_3,0,0,0
48000,157_0,0,0,0
48000,157_1,0,0,0
48000,157_2,140.58,0,0
48000,158_0,0,0,0
48000,158_1,0,0,0
48000,158_2,0,0,0
48000,16_0,25.73,0,0
48000,16_1,0,0,0
48000,161_0,114.29,0,0
48000,161_1,85.71,0,0
48000,163_0,125.83,0,0
48000,164_0,0,0,0
48000,165_0,129.71,0,0
48000,165_1,99.78,0,0
48000,166_0,0,0,0
48000,166_1,0,0,0
48000,167_0,198.41,0,0
48000,167_1,132.28,0,0
48000,168_0,0,0,0
48000,168_1,0,0,0
48000,17_0,0,0,0
48000,17_1,0,0,0
48000,172_0,0,0,0
48000,173_0,0,0,0
48000,173_1,0,0,0
48000,175_0,142.29,0,0
48000,175_1,85.37,0,0
48000,18_0,0,0,0
48000,18_1,0,0,0
48000,181[1][1][0].32.3_0,0,0,0
48000,181[1][1][0].32.3_1,113.79,0,0
48000,181[1][1][0].32.3_2,91.03,0,0
48000,181[1][1][0].32.3_3,159.31,0,0
48000,181[1][1][1][0]_0,0,0,0
48000,181[1][1][1][0]_1,0,0,0
48000,181[1][1][1][0]_2,0,0,0
48000,181[1][1][1][0]_3,0,0,0
48000,181[1][1][1][1][0]_0,0,0,0
48000,181[1][1][1][1][0]_1,0,0,0
48000,181[1][1][1][1][0]_2,0,0,0
48000,181[1][1][1][1][0]_3,0,0,0
48000,181[1][1][1][1][1][0]_0,0,0,0
48000,181[1][1][1][1][1][0]_1,0,0,0
48000,181[1][1][1][1][1][0]_2,0,0,0
48000,181[1][1][1][1][1][0]_3,0,0,0
48000,181[1][1][1][1][1][0].76_0,0,0,0
48000,181[1][1][1][1][1][0].76_1,95.54,0,0
48000,181[1][1][1][1][1][0].76_2,47.77,0,0
48000,181[1][1][1][1][1][0].76_3,31.85,0,0
48000,182_0,0,0,0
48000,182_1,0,0,0
48000,183.8_0,0,0,0
48000,183.8_1,0,0,0
48000,184_0,0,0,0
48000,184_1,0,0,0
48000,185_0,7.7,0,0
48000,186_0,0,0,0
48000,186_1,0,0,0
48000,187_0,0,0,0
48000,19_0,0,0,0
48000,19_1,10.18,0,0
48000,2_0,0,0,0
48000,2_1,0,0,0
48000,20_0,0,0,0
48000,20_1,0,0,0
48000,21_0,0,0,0
48000,21_1,0,0,0
48000,22_0,125.84,0,0
48000,22_1,16.41,0,0
48000,24_0,0,0,0
48000,24_1,0,0,0
48000,25[0]_0,0,0,0
48000,25[0]_1,0,0,0
48000,25[1]_0,0,0,0
48000,25[1]_1,0,0,0
48000,26_0,130.15,0,0
48000,26_1,40.19,0,0
48000,27_0,0,0,0
48000,27_1,0,0,0
48000,28_0,124.7,0,0
48000,28_1,124.7,0,0
48000,29_0,0,0,0
48000,29_1,0,0,0
48000,30_0,135.3,0,0
48000,30_1,62.45,0,0
48000,31_0,0,0,0
48000,31_1,0,0,0
48000,32_0,131.39,0,0
48000,32_1,120.8,0,0
48000,33_0,0,0,0
48000,33_1,0,0,0
48000,34_0,146.23,0,0
48000,34_1,135.59,0,0
48000,35_0,54.77,0,0
48000,35_1,109.54,0,0
48000,35_2,41.08,0,0
48000,35_3,20.54,0,0
48000,35_4,6.85,0,0
48000,37[0]_0,0,0,0
48000,37[0]_1,0,0,0
48000,38.9_0,133.68,0,0
48000,38.9_1,138.29,0,0
48000,39.68_0,0,0,0
48000,39.68_1,0,0,0
48000,3[0]_0,144.54,0,0
48000,3[0]_1,140.88,0,0
48000,3[0]_2,144.54,0,0
48000,3[1]_0,141.15,0,0
48000,3[1]_1,136.11,0,0
48000,3[1]_2,146.19,0,0
48000,4_0,37.05,0,0
48000,4_1,29.64,0,0
48000,4_2,133.37,0,0
48000,40_0,133.77,0,0
48000,40_1,133.77,0,0
48000,40_2,30.21,0,0
48000,40_3,51.78,0,0
48000,41.3_0,118.08,0,0
48000,41.3_1,132.84,0,0
48000,41.3_2,0,0,0
48000,41.3_3,0,0,0
48000,42.0_0,151.29,0,0
48000,42.0_1,162.92,0,0
48000,42.0_2,116.37,0,0
48000,42.0_3,128.01,0,0
48000,43[0].45_0,136.52,0,0
48000,43[0].45_1,150.17,0,0
48000,44_0,6.52,0,0
48000,44_1,13.05,0,0
48000,44_2,156.57,0,0
48000,45[0].5_0,0,0,0
48000,45[0].5_1,0,0,0
48000,45[1]_0,0,0,0
48000,45[1]_1,0,0,0
48000,46_0,123.54,0,0
48000,46_1,49.42,0,0
48000,47_0,132.63,0,0
48000,47_1,0,0,0
48000,48_0,135.59,0,0
48000,48_1,169.49,0,0
48000,48_2,67.8,0,0
48000,49[0]_0,0,0,0
48000,49[0]_1,0,0,0
48000,49[0]_2,0,0,0
48000,49[1]_0,0,0,0
48000,49[1]_1,0,0,0
48000,49[1]_2,0,0,0
48000,5_0,154.05,0,0
48000,5_1,121.04,0,0
48000,50[0].15_0,53.11,0,0
48000,50[0].15_1,0,0,0
48000,50[1]_0,234.19,0,0
48000,50[1]_1,0,0,0
